goal,loss,status,trivial,old_acc,new_acc,acc_diff,rel_acc_diff,old_mean_tpr,new_mean_tpr,mean_tpr_diff,rel_mean_tpr_diff,max_tpr_diff,rel_max_tpr_diff,mean_mean_j_diff,max_mean_j_diff,max_j_diff,group_balance,class_balance,pred_bias,n_groups
odds,macro,0,0,0.822,0.49032309,-0.40349989,-0.490875779,0.77762735,0.493221133,-0.284406218,-0.365735873,-0.519061581,-0.5437788,-0.427085617,-0.631329349,-0.677400325,two_slight_minorities,balanced,high_one,3
odds,macro,0,0,0.862,0.750431966,-0.129429273,-0.150149969,0.844856189,0.751386182,-0.093470007,-0.110634221,-0.165379815,-0.186629736,-0.14021829,-0.203767569,-0.210604348,two_slight_minorities,balanced,low_two,3
odds,macro,0,0,0.82,0.660962481,-0.193948194,-0.236522188,0.774138922,0.660698384,-0.113440538,-0.146537701,-0.303884854,-0.342931511,-0.170490634,-0.339799265,-0.346636045,two_slight_minorities,balanced,medium_two,3
odds,macro,0,0,0.737,0.431759208,-0.414166611,-0.561962837,0.635003795,0.435991546,-0.199012249,-0.313403244,-0.561414097,-0.633551104,-0.299038927,-0.676859523,-0.683696303,two_slight_minorities,balanced,high_two,3
odds,macro,0,0,0.869,0.758064964,-0.127658269,-0.146902496,0.860881971,0.754579821,-0.10630215,-0.123480516,-0.263157894,-0.263157894,-0.15845124,-0.252605374,-0.316701699,two_slight_minorities,one_rare,low_one,3
odds,macro,0,0,0.856,0.658770443,-0.230408361,-0.269168646,0.835708572,0.654938451,-0.180770121,-0.216307607,-0.368421053,-0.368421053,-0.272788528,-0.402067427,-0.466163752,two_slight_minorities,one_rare,medium_one,3
odds,macro,0,0,0.819,0.46124837,-0.436815177,-0.533351864,0.771639485,0.462318205,-0.30932128,-0.400862432,-0.578694197,-0.635305585,-0.465635921,-0.690997798,-0.755094123,two_slight_minorities,one_rare,high_one,3
odds,macro,0,0,0.847,0.750087902,-0.114418061,-0.135086259,0.824772793,0.746488447,-0.078284346,-0.094916257,-0.178845328,-0.194397095,-0.115877233,-0.201722617,-0.207614417,two_slight_minorities,one_rare,low_two,3
odds,macro,0,0,0.807,0.634420812,-0.213852773,-0.26499724,0.759595231,0.639404461,-0.12019077,-0.158230022,-0.270036682,-0.304041302,-0.182515854,-0.362348592,-0.368240392,two_slight_minorities,one_rare,medium_two,3
odds,macro,0,0,0.727,0.472001001,-0.350755157,-0.482469267,0.630561972,0.440232979,-0.190328993,-0.301840266,-0.499673544,-0.572542603,-0.28508724,-0.661105816,-0.666997616,two_slight_minorities,one_rare,high_two,3
odds,macro,0,0,0.86,0.589528112,-0.314502195,-0.365700227,0.843031905,0.662698905,-0.180333,-0.213910053,-0.32762024,-0.369742842,-0.277263422,-0.385383703,-0.448808785,two_slight_minorities,two_rare,low_one,3
odds,macro,0,0,0.849,0.482070255,-0.432190512,-0.509058318,0.825311902,0.588400004,-0.236911898,-0.287057411,-0.449254315,-0.507015584,-0.364292254,-0.496832054,-0.560257137,two_slight_minorities,two_rare,medium_one,3
odds,macro,0,0,0.812,0.293552822,-0.638481746,-0.786307569,0.766355609,0.428824488,-0.337531121,-0.440436681,-0.650166009,-0.733758781,-0.511608425,-0.736195329,-0.799620411,two_slight_minorities,two_rare,high_one,3
odds,macro,0,0,0.841,0.596504432,-0.290720057,-0.345683777,0.804689885,0.657049825,-0.14764006,-0.183474482,-0.309720938,-0.351754493,-0.227427986,-0.339203051,-0.343814917,two_slight_minorities,two_rare,low_two,3
odds,macro,0,0,0.808,0.497877083,-0.383815492,-0.475019173,0.758183582,0.577407693,-0.180775889,-0.238432872,-0.416514069,-0.473040979,-0.277817549,-0.458666244,-0.46327811,two_slight_minorities,two_rare,medium_two,3
odds,macro,0,0,0.731,0.491822187,-0.327192631,-0.447595939,0.624877989,0.390612261,-0.234265727,-0.374898351,-0.615920635,-0.705742394,-0.358730262,-0.738859392,-0.743471259,two_slight_minorities,two_rare,high_two,3
odds,macro,0,0,0.878,0.774561389,-0.11781163,-0.134181811,0.866237214,0.774625868,-0.091611346,-0.105757804,-0.233733887,-0.233733887,-0.137894685,-0.225961511,-0.277455138,two_strong_minorities,balanced,low_one,3
odds,macro,0,0,0.87,0.657707946,-0.244013855,-0.280475696,0.83821313,0.658584488,-0.179628642,-0.214299485,-0.308405635,-0.308405635,-0.271070778,-0.40002358,-0.451517207,two_strong_minorities,balanced,medium_one,3
odds,macro,0,0,0.851,0.510756885,-0.399815646,-0.46981862,0.775581616,0.512731481,-0.262850134,-0.338907123,-0.522502369,-0.522502369,-0.394922216,-0.618803091,-0.670296717,two_strong_minorities,balanced,high_one,3
odds,macro,0,0,0.867,0.74475862,-0.140993518,-0.162622282,0.82871836,0.745325166,-0.083393194,-0.100629114,-0.190204017,-0.202091768,-0.125134966,-0.206134464,-0.214183344,two_strong_minorities,balanced,low_two,3
odds,macro,0,0,0.85,0.653168083,-0.231566962,-0.27243172,0.771722432,0.653922162,-0.11780027,-0.152645906,-0.299102753,-0.337541662,-0.176893434,-0.34323897,-0.35128785,two_strong_minorities,balanced,medium_two,3
odds,macro,0,0,0.81,0.430042336,-0.469083536,-0.579115476,0.634845065,0.436602124,-0.198242941,-0.312269799,-0.5840348,-0.659091481,-0.298091231,-0.669219027,-0.677267907,two_strong_minorities,balanced,high_two,3
odds,macro,0,0,0.88,0.761571694,-0.134577621,-0.152929114,0.864992478,0.761607868,-0.10338461,-0.11952082,-0.25,-0.25,-0.153416319,-0.229312191,-0.310529374,two_strong_minorities,one_rare,low_one,3
odds,macro,0,0,0.876,0.706280284,-0.193743968,-0.221168913,0.855733219,0.721434557,-0.134298662,-0.156939872,-0.303678441,-0.322270998,-0.201596779,-0.289572159,-0.370789342,two_strong_minorities,one_rare,medium_one,3
odds,macro,0,0,0.859,0.555505051,-0.353311932,-0.411306091,0.790918404,0.545454545,-0.245463859,-0.310352948,-0.48989899,-0.48989899,-0.366743116,-0.553542175,-0.634759358,two_strong_minorities,one_rare,high_one,3
odds,macro,0,0,0.868,0.710569508,-0.181371534,-0.208953381,0.822658886,0.722244513,-0.100414373,-0.122060765,-0.180469078,-0.203404948,-0.151418609,-0.248023019,-0.253414841,two_strong_minorities,one_rare,low_two,3
odds,macro,0,0,0.854,0.639996888,-0.250589124,-0.293429887,0.783070696,0.663475495,-0.119595201,-0.152725931,-0.270974987,-0.30541328,-0.183084178,-0.336176545,-0.341568366,two_strong_minorities,one_rare,medium_two,3
odds,macro,0,0,0.816,0.382469308,-0.531287613,-0.651087761,0.655810919,0.425599277,-0.230211642,-0.351033561,-0.614513083,-0.692611735,-0.343331275,-0.692990874,-0.698382694,two_strong_minorities,one_rare,high_two,3
odds,macro,0,0,0.875,0.511505237,-0.415422586,-0.47476867,0.821483226,0.618860577,-0.202622649,-0.24665464,-0.446088749,-0.489458488,-0.324184657,-0.396207217,-0.512885606,two_strong_minorities,two_rare,low_one,3
odds,macro,0,0,0.869,0.449708397,-0.482498968,-0.555234715,0.813546718,0.576711856,-0.236834863,-0.291114029,-0.51652796,-0.566745956,-0.377961573,-0.459430303,-0.576108691,two_strong_minorities,two_rare,medium_one,3
odds,macro,0,0,0.852,0.342506336,-0.597997259,-0.701874717,0.753361533,0.460987297,-0.292374236,-0.388092866,-0.620214763,-0.68051342,-0.453621679,-0.63301714,-0.749695529,two_strong_minorities,two_rare,high_one,3
odds,macro,0,0,0.866,0.5234208,-0.39558799,-0.456799065,0.779711074,0.603671263,-0.176039811,-0.225775697,-0.394315258,-0.446328322,-0.285464138,-0.418991188,-0.436791956,two_strong_minorities,two_rare,low_two,3
odds,macro,0,0,0.848,0.473023999,-0.442188681,-0.521448916,0.748895992,0.56323905,-0.185656942,-0.247907512,-0.449573877,-0.508875957,-0.298226596,-0.479639508,-0.497440277,two_strong_minorities,two_rare,medium_two,3
odds,macro,0,0,0.811,0.105926128,-0.869388252,-1.071995378,0.620356376,0.33500549,-0.285350886,-0.459978969,-0.879650377,-0.99568269,-0.449528704,-0.821989848,-0.839790616,two_strong_minorities,two_rare,high_two,3
opportunity,micro,0,0,0.879,0.824717307,-0.061755054,-0.070256035,0.879806777,0.824393343,-0.055413434,-0.062983641,-0.115659167,-0.126544736,-0.082944077,-0.126397671,-0.143851855,no_minority,balanced,low_one,3
opportunity,micro,0,0,0.846,0.725433849,-0.142513181,-0.168455297,0.846935615,0.725779856,-0.121155758,-0.143051911,-0.261243386,-0.276030748,-0.182016596,-0.274600624,-0.326721969,no_minority,balanced,medium_one,3
opportunity,micro,0,0,0.776,0.518726363,-0.331538192,-0.427239938,0.778103887,0.519284672,-0.258819215,-0.332628096,-0.483465608,-0.510831586,-0.388761295,-0.58427598,-0.647511255,no_minority,balanced,high_one,3
opportunity,micro,0,0,0.846,0.793656421,-0.061871843,-0.073134566,0.845591654,0.793089985,-0.052501669,-0.062088679,-0.182994356,-0.203907997,-0.078610732,-0.170148903,-0.214793363,no_minority,balanced,low_two,3
opportunity,micro,0,0,0.775,0.676350822,-0.127289262,-0.164244209,0.774499552,0.676054024,-0.098445528,-0.127108567,-0.278883408,-0.310755798,-0.147601343,-0.346052553,-0.376816994,no_minority,balanced,medium_two,3
opportunity,micro,0,0,0.639,0.484421403,-0.241907038,-0.378571264,0.638872907,0.483842585,-0.155030322,-0.242662226,-0.484319628,-0.539670443,-0.232484727,-0.63413739,-0.671498097,no_minority,balanced,high_two,3
opportunity,micro,0,0,0.859,0.790186652,-0.080108671,-0.093258057,0.864737456,0.801766781,-0.062970675,-0.07282057,-0.172042373,-0.172042373,-0.093173479,-0.187261882,-0.221143188,no_minority,one_rare,low_one,3
opportunity,micro,0,0,0.834,0.717500425,-0.13968774,-0.167491295,0.836671393,0.719141594,-0.117529799,-0.14047307,-0.277777811,-0.277777811,-0.176181234,-0.307603398,-0.359906382,no_minority,one_rare,medium_one,3
opportunity,micro,0,0,0.77,0.591714057,-0.231540186,-0.30070154,0.773354259,0.42911258,-0.344241679,-0.445128057,-0.999999981,-0.999999981,-0.475310852,-0.682548934,-1.08438384,no_minority,one_rare,high_one,3
opportunity,micro,0,0,0.821,0.772083528,-0.059581574,-0.072571954,0.830127669,0.786945579,-0.043182089,-0.052018612,-0.130866074,-0.148314884,-0.06400585,-0.11300374,-0.12672856,no_minority,one_rare,low_two,3
opportunity,micro,0,0,0.763,0.698761227,-0.084192363,-0.110343857,0.770842987,0.509498678,-0.261344309,-0.33903702,-0.868421052,-0.999999999,-0.33696804,-0.473291959,-0.75506073,no_minority,one_rare,medium_two,3
opportunity,micro,0,0,0.634,0.556068339,-0.122920601,-0.193881074,0.646133084,0.396194803,-0.249938281,-0.386821673,-0.807692308,-1,-0.351942413,-0.682368299,-0.755060729,no_minority,one_rare,high_two,3
opportunity,micro,0,0,0.851,0.812333333,-0.045436741,-0.053392175,0.845992169,0.577777778,-0.268214391,-0.317041222,-0.918918919,-1,-0.366259353,-0.435391437,-0.86043497,no_minority,two_rare,low_one,3
opportunity,micro,0,0,0.825,0.81,-0.018181818,-0.022038568,0.824916331,0.333333334,-0.491582998,-0.595918615,-1,-1,-0.741528604,-0.83946833,-0.941780822,no_minority,two_rare,medium_one,3
opportunity,micro,0,0,0.759,0.809999949,0.067193609,0.088529129,0.758734673,0.333333357,-0.425401316,-0.560672039,-0.999999915,-0.999999915,-0.636735278,-0.839468238,-0.941780789,no_minority,two_rare,high_one,3
opportunity,micro,0,0,0.823,0.812333333,-0.012960713,-0.015748132,0.81552408,0.577777778,-0.237746302,-0.29152579,-0.918918919,-1,-0.322525307,-0.387666953,-0.86095311,no_minority,two_rare,low_two,3
opportunity,micro,0,0,0.76,0.81,0.065789474,0.086565097,0.764494254,0.333333333,-0.431160921,-0.563981899,-0.918918919,-1,-0.6501884,-0.810381945,-0.857485472,no_minority,two_rare,medium_two,3
opportunity,micro,0,0,0.635,0.809999962,0.275590491,0.434000773,0.626789606,0.333333344,-0.293456262,-0.468189419,-0.918918882,-0.999999959,-0.440228072,-0.810381909,-0.857485461,no_minority,two_rare,high_two,3
opportunity,micro,0,0,0.889,0.835758579,-0.059889112,-0.06736683,0.880781106,0.835646517,-0.04513459,-0.051243822,-0.108673978,-0.11657754,-0.067454636,-0.103999158,-0.126049496,one_slight_minority,balanced,low_one,3
opportunity,micro,0,0,0.87,0.737720046,-0.152045924,-0.17476543,0.848136005,0.737711214,-0.110424792,-0.130197033,-0.242288674,-0.26344086,-0.165636507,-0.251497722,-0.301986802,one_slight_minority,balanced,medium_one,3
opportunity,micro,0,0,0.829,0.531213336,-0.359211899,-0.433307478,0.779470905,0.531715911,-0.247754994,-0.317850214,-0.484224157,-0.526497694,-0.371897328,-0.560397133,-0.635502176,one_slight_minority,balanced,high_one,3
opportunity,micro,0,0,0.844,0.790525318,-0.063358628,-0.075069464,0.842724243,0.790836132,-0.051888111,-0.061571874,-0.147719689,-0.166041511,-0.077936769,-0.166340413,-0.190563476,one_slight_minority,balanced,low_two,3
opportunity,micro,0,0,0.784,0.682266755,-0.129761792,-0.16551249,0.776016635,0.682290546,-0.093726089,-0.120778453,-0.255944397,-0.274558535,-0.140545738,-0.328747174,-0.348719237,one_slight_minority,balanced,medium_two,3
opportunity,micro,0,0,0.664,0.485373884,-0.269015234,-0.405143425,0.641152786,0.485353004,-0.155799782,-0.242999462,-0.464577479,-0.498364932,-0.233699531,-0.624247129,-0.654909274,one_slight_minority,balanced,high_two,3
opportunity,micro,0,0,0.871,0.784434272,-0.0993866,-0.114106314,0.851469626,0.772705018,-0.078764607,-0.092504306,-0.240430622,-0.246022032,-0.114946198,-0.204592815,-0.279958681,one_slight_minority,one_rare,low_one,3
opportunity,micro,0,0,0.858,0.733956426,-0.14457293,-0.168499919,0.826296227,0.535781314,-0.290514913,-0.351586881,-0.977272726,-0.999999999,-0.374749142,-0.500841247,-0.94264818,one_slight_minority,one_rare,medium_one,3
opportunity,micro,0,0,0.821,0.606538066,-0.261220382,-0.318173426,0.762227139,0.438310894,-0.323916246,-0.424960263,-0.977272727,-1,-0.454269964,-0.669771731,-0.974608666,one_slight_minority,one_rare,high_one,3
opportunity,micro,0,0,0.83,0.773565893,-0.0679929,-0.081919157,0.820752501,0.713443676,-0.107308825,-0.130744438,-0.382231531,-0.410199692,-0.138191947,-0.210261693,-0.337293924,one_slight_minority,one_rare,low_two,3
opportunity,micro,0,0,0.772,0.699807013,-0.093514231,-0.121132424,0.762311409,0.505976235,-0.256335174,-0.336260446,-0.863636364,-1,-0.33469357,-0.487705717,-0.749541044,one_slight_minority,one_rare,medium_two,3
opportunity,micro,0,0,0.659,0.558811833,-0.152030602,-0.230698941,0.636483487,0.397617422,-0.238866065,-0.375290278,-0.806451604,-0.999999989,-0.340611733,-0.6882825,-0.749541047,one_slight_minority,one_rare,high_two,3
opportunity,micro,0,0,0.863,0.810999993,-0.060254933,-0.069820317,0.829497923,0.333333399,-0.496164524,-0.598150412,-0.977272533,-0.999999802,-0.753425473,-0.833173796,-0.923901784,one_slight_minority,two_rare,low_one,3
opportunity,micro,0,0,0.852,0.811,-0.048122066,-0.056481298,0.81177792,0.333333333,-0.478444587,-0.589378665,-0.977272727,-1,-0.729006065,-0.833173913,-0.923901941,one_slight_minority,two_rare,medium_one,3
opportunity,micro,0,0,0.815,0.810999962,-0.004908023,-0.006022114,0.752821627,0.33333335,-0.419488277,-0.557221341,-0.977272671,-0.999999943,-0.636958909,-0.833173832,-0.923901941,one_slight_minority,two_rare,high_one,3
opportunity,micro,0,0,0.83,0.810999995,-0.022891572,-0.027580207,0.796746286,0.333333358,-0.463412928,-0.581631739,-0.933333294,-0.999999958,-0.707183551,-0.8173773,-0.871361472,one_slight_minority,two_rare,low_two,3
opportunity,micro,0,0,0.772,0.811,0.050518135,0.065437998,0.747734954,0.333333333,-0.414401621,-0.55420924,-0.933333333,-1,-0.634714907,-0.817377348,-0.871361502,one_slight_minority,two_rare,medium_two,3
opportunity,micro,0,0,0.66,0.810999974,0.228787839,0.346648241,0.61927971,0.333333341,-0.28594637,-0.461740252,-0.933333306,-0.999999971,-0.437991995,-0.817377324,-0.871361494,one_slight_minority,two_rare,high_two,3
opportunity,micro,0,0,0.884,0.792886481,-0.103069592,-0.116594561,0.860690756,0.792264185,-0.06842657,-0.079501923,-0.145238095,-0.158441558,-0.102337711,-0.154254831,-0.1807922,one_strong_minority,balanced,low_one,3
opportunity,micro,0,0,0.876,0.708981062,-0.190660888,-0.217649416,0.832666672,0.708191936,-0.124474737,-0.149489274,-0.25952381,-0.283116883,-0.186482599,-0.281246263,-0.325242171,one_strong_minority,balanced,medium_one,3
opportunity,micro,0,0,0.857,0.519355637,-0.393984087,-0.459724722,0.770035158,0.520297391,-0.249737767,-0.324319954,-0.415277778,-0.467918623,-0.374804927,-0.56228435,-0.591089525,one_strong_minority,balanced,high_one,3
opportunity,micro,0,0,0.835,0.77884341,-0.067253402,-0.080542996,0.824023657,0.778582671,-0.045440986,-0.055145245,-0.145409548,-0.163841744,-0.068154263,-0.173747727,-0.192491447,one_strong_minority,balanced,low_two,3
opportunity,micro,0,0,0.783,0.674417172,-0.138675387,-0.177107774,0.763293521,0.674353291,-0.08894023,-0.116521662,-0.239035092,-0.260765555,-0.133911849,-0.330167998,-0.339864174,one_strong_minority,balanced,medium_two,3
opportunity,micro,0,0,0.675,0.489025513,-0.275517759,-0.408174457,0.634407195,0.488286361,-0.146120835,-0.230326572,-0.476152482,-0.536509839,-0.219107487,-0.609207775,-0.655198724,one_strong_minority,balanced,high_two,3
opportunity,micro,0,0,0.883,0.798412872,-0.095795161,-0.108488291,0.85847851,0.786616142,-0.071862368,-0.083708989,-0.229591895,-0.234375059,-0.104010182,-0.187100092,-0.264057217,one_strong_minority,one_rare,low_one,3
opportunity,micro,0,0,0.879,0.761225373,-0.133987061,-0.152431241,0.84921925,0.557449611,-0.291769639,-0.343573981,-0.979591399,-0.999999553,-0.365151247,-0.465700453,-0.947796736,one_strong_minority,one_rare,medium_one,3
opportunity,micro,0,0,0.862,0.629662878,-0.269532624,-0.312682858,0.784404436,0.453282829,-0.331121607,-0.422131227,-0.979591834,-0.999999997,-0.455105061,-0.647047758,-0.9709966,one_strong_minority,one_rare,high_one,3
opportunity,micro,0,0,0.837,0.784535805,-0.062681236,-0.074887976,0.827021142,0.77441572,-0.052605421,-0.063608315,-0.168370097,-0.183336328,-0.075832708,-0.14447089,-0.159988859,one_strong_minority,one_rare,low_two,3
opportunity,micro,0,0,0.785,0.710584818,-0.09479641,-0.120759758,0.786734603,0.513082148,-0.273652456,-0.347833252,-0.857142725,-0.999999846,-0.354279244,-0.477568725,-0.773150248,one_strong_minority,one_rare,medium_two,3
opportunity,micro,0,0,0.682,0.56486088,-0.171758241,-0.251844928,0.661029826,0.400726312,-0.260303513,-0.393784824,-0.828571415,-0.999999983,-0.365860491,-0.685416131,-0.773149752,one_strong_minority,one_rare,high_two,3
opportunity,micro,0,0,0.877,0.808999998,-0.07753706,-0.088411699,0.834669574,0.333333342,-0.501336232,-0.600640358,-0.979591831,-0.999999994,-0.763813791,-0.845039295,-0.932210289,one_strong_minority,two_rare,low_one,3
opportunity,micro,0,0,0.871,0.809,-0.071182549,-0.081725085,0.826733066,0.333333333,-0.493399733,-0.596806579,-0.979591837,-1,-0.754367637,-0.84503931,-0.932210291,one_strong_minority,two_rare,medium_one,3
opportunity,micro,0,0,0.854,0.809,-0.052693208,-0.061701649,0.766547881,0.333333333,-0.433214548,-0.565150017,-0.979591837,-1,-0.656440906,-0.84503931,-0.932210291,one_strong_minority,two_rare,high_one,3
opportunity,micro,0,0,0.84,0.809,-0.036904762,-0.043934241,0.798655788,0.333333336,-0.465322451,-0.582632041,-0.938775505,-0.999999995,-0.711946172,-0.826707489,-0.876431366,one_strong_minority,two_rare,low_two,3
opportunity,micro,0,0,0.783,0.808999965,0.033205575,0.042408142,0.762052474,0.333333394,-0.42871908,-0.562584723,-0.938775397,-0.999999879,-0.658829162,-0.826707408,-0.876431302,one_strong_minority,two_rare,medium_two,3
opportunity,micro,0,0,0.68,0.808999977,0.189705848,0.278979188,0.635847628,0.333333342,-0.302514287,-0.475765377,-0.938775485,-0.999999973,-0.461818788,-0.826707467,-0.876431361,one_strong_minority,two_rare,high_two,3
opportunity,micro,0,0,0.882,0.836072729,-0.052071736,-0.059038249,0.878937552,0.835646516,-0.043291036,-0.049253824,-0.099706745,-0.104454686,-0.064916249,-0.117638562,-0.13256182,two_slight_minorities,balanced,low_one,3
opportunity,micro,0,0,0.863,0.736707341,-0.146341435,-0.169572926,0.846292451,0.737711181,-0.108581269,-0.128302302,-0.277126115,-0.290322597,-0.163257703,-0.264747506,-0.33681113,two_slight_minorities,balanced,medium_one,3
